你作为股票分析专家,请详细公司财务报表，揭示公司财务健康状况。采用资产负债表相关指标
                资产负债率：
                流动比率：
                速动比率：
                利润表相关指标
                毛利率：
                净利率：
                净资产收益率（ROE）：
                现金流量表相关指标
                经营活动现金流量净额：
                自由现金流量：
                市盈率法（P/E）
                市净率法（P/B）
                现金流折现法（DCF）等等科学方法，评估公司的财务健康状况和公司当前股票的估值状况，提供财务投资建议当前股票财务介绍:
        资产负债表:
                SECUCODE SECURITY_CODE SECURITY_NAME_ABBR ORG_CODE REPORT_DATE DATE_TYPE_CODE FISCAL_YEAR STD_ITEM_CODE     STD_ITEM_NAME       AMOUNT     STD_REPORT_DATE
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        001009       加:折旧及摊销    34774000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        001010        减:汇兑收益     4444000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        001999   营运资金变动前经营溢利   266821000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        002006    营运资本变动其他项目   695163000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        002012   贷款和垫款(增加)减少 -2813378000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        002014      存款(增加)减少  3355716000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        002999        经营产生现金  1504322000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        003003          已付税项    87320000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        003999      经营业务现金净额  1417002000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005004        处置固定资产     7527000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005005        购建固定资产    31201000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005008        出售附属公司     2730000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005010      收回投资所得现金  3814288000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005011        投资支付现金  4685196000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        005999      投资业务现金净额  -891852000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        006999       融资前现金净额   525150000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007002          偿还借款   956689000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007003      已付利息(融资)    64115000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007004      已付股息(融资)   108200000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007010          发行债券  1422308000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007997      融资业务其他项目    -7860000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        007999      融资业务现金净额   285444000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        010999          现金净额   810594000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        011001          期初现金  1926851000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        011997      期间变动其他项目    18287000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        011999          期末现金  2755732000000
01398.HK         01398               工商银行 10008224  2023-12-31            001       12-31 2023-01-01 00:00:00        013999         非运算项目  1737111000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001001   除税前溢利(业务利润)   424720000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001002        减:利息收入   298801000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001003        加:利息支出    28067000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001004        减:投资收益    26922000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001005    减:应占附属公司溢利     4396000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001006       加:减值及拨备   182677000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001007        减:重估盈余   -11583000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001008     减:出售资产之溢利     1548000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001009       加:折旧及摊销    34013000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001010        减:汇兑收益    -8870000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        001999   营运资金变动前经营溢利   358263000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        002006    营运资本变动其他项目   431268000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        002012   贷款和垫款(增加)减少 -2405195000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        002014      存款(增加)减少  3108817000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        002999        经营产生现金  1493153000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        003003          已付税项    88496000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        003999      经营业务现金净额  1404657000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005004        处置固定资产    10018000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005005        购建固定资产    23128000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005008        出售附属公司     2811000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005010      收回投资所得现金  3518559000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005011        投资支付现金  4418881000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        005999      投资业务现金净额  -910621000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        006999       融资前现金净额   494036000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007002          偿还借款   870573000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007003      已付利息(融资)    40531000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007004      已付股息(融资)   104562000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007010          发行债券   955862000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007997      融资业务其他项目    -4985000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        007999      融资业务现金净额   -64789000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        010999          现金净额   429247000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        011001          期初现金  1436757000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        011997      期间变动其他项目    60847000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        011999          期末现金  1926851000000
01398.HK         01398               工商银行 10008224  2022-12-31            001       12-31 2022-01-01 00:00:00        013999         非运算项目  1723650000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001001   除税前溢利(业务利润)   424899000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001002        减:利息收入   264791000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001003        加:利息支出    27673000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001004        减:投资收益    21737000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001005    减:应占附属公司溢利     2869000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001006       加:减值及拨备   202623000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001007        减:重估盈余    14473000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001008     减:出售资产之溢利     2077000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001009       加:折旧及摊销    31319000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001010        减:汇兑收益    22300000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        001999   营运资金变动前经营溢利   358267000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        002006    营运资本变动其他项目   904583000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        002012   贷款和垫款(增加)减少 -2199772000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        002014      存款(增加)减少  1380458000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        002999        经营产生现金   443536000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        003003          已付税项    82654000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        003999      经营业务现金净额   360882000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005004        处置固定资产    13008000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005005        购建固定资产    27584000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005008        出售附属公司      206000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005010      收回投资所得现金  2705705000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005011        投资支付现金  3365891000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        005999      投资业务现金净额  -674556000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        006999       融资前现金净额  -313674000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007002          偿还借款   836623000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007003      已付利息(融资)    35927000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007004      已付股息(融资)    95269000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007010          发行债券   835441000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007997      融资业务其他项目   120825000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        007999      融资业务现金净额   -11553000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        010999          现金净额  -325227000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        011001          期初现金  1791122000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        011997      期间变动其他项目   -29138000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        011999          期末现金  1436757000000
01398.HK         01398               工商银行 10008224  2021-12-31            001       12-31 2021-01-01 00:00:00        013999         非运算项目   588415000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001001   除税前溢利(业务利润)   392126000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001002        减:利息收入     1710000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001003        加:利息支出    25549000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001004        减:投资收益   257463000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001005    减:应占附属公司溢利     1304000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001006       加:减值及拨备   202668000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001007        减:重估盈余    12797000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001008     减:出售资产之溢利     1238000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001009       加:折旧及摊销    29653000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001010        减:汇兑收益    12642000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        001999   营运资金变动前经营溢利   362842000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        002006    营运资本变动其他项目  1009249000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        002012   贷款和垫款(增加)减少 -2025441000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        002014      存款(增加)减少  2295518000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        002999        经营产生现金  1642168000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        003003          已付税项    84552000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        003999      经营业务现金净额  1557616000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005004        处置固定资产     8539000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005005        购建固定资产    38005000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005008        出售附属公司      627000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005009        收购附属公司    11690000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005010      收回投资所得现金  2096705000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005011        投资支付现金  3191273000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        005999      投资业务现金净额 -1135097000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007002          偿还借款   858858000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007003      已付利息(融资)    33976000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007004      已付股息(融资)    94001000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007010          发行债券   927759000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007997      融资业务其他项目    12127000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        007999      融资业务现金净额   -46949000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        010999          现金净额   375570000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        011001          期初现金  1450413000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        011997      期间变动其他项目   -34861000000
01398.HK         01398               工商银行 10008224  2020-12-31            001       12-31 2020-01-01 00:00:00        011999          期末现金  1791122000000
        财务指标
                SECUCODE SECURITY_CODE SECURITY_NAME_ABBR ORG_CODE         REPORT_DATE DATE_TYPE_CODE  PER_NETCASH_OPERATE   PER_OI       BPS  BASIC_EPS  DILUTED_EPS  OPERATE_INCOME  OPERATE_INCOME_YOY GROSS_PROFIT GROSS_PROFIT_YOY  HOLDER_PROFIT  HOLDER_PROFIT_YOY GROSS_PROFIT_RATIO  EPS_TTM  OPERATE_INCOME_QOQ  NET_PROFIT_RATIO   ROE_AVG GROSS_PROFIT_QOQ      ROA  HOLDER_PROFIT_QOQ  ROE_YEARLY  ROIC_YEARLY   TAX_EBT  OCF_SALES  DEBT_ASSET_RATIO CURRENT_RATIO CURRENTDEBT_DEBT          START_DATE FISCAL_YEAR CURRENCY  IS_CNY_CODE
01398.HK         01398               工商银行 10008224 2024-12-31 00:00:00            001             1.625095 2.205702 10.228488       0.98         0.98    786126000000           -2.521148         None             None   365863000000           0.513746               None 1.026534            0.521837         46.677759  9.470063             None 0.782437           0.416638    9.470063     0.849693 13.010310  73.676993         91.833012          None             None 2024-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2023-12-31 00:00:00            001             3.975806 2.262749  9.546847       0.98         0.98    806458000000           -4.261164         None             None   363993000000           0.792231               None 1.021287           -0.732391         45.274025 10.037038             None 0.863497           0.386938   10.037038     0.947921 13.472649 175.706856         91.550705          None             None 2023-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2022-12-31 00:00:00            001             3.941168 2.363460  8.812528       0.97         0.97    842352000000           -2.258038         None             None   361132000000           3.486556               None 1.011438           -3.071406         42.907108 10.676350             None 0.964103          -0.512227   10.676350     1.056847 14.741477 166.934699         91.128865          None             None 2022-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2021-12-31 00:00:00            001             1.012558 2.415446  8.146389       0.95         0.95    860880000000            7.599913         None             None   348338000000          10.266345               None 0.977362            2.033487         40.681163 11.325750             None 1.016801           2.738813   11.325750     1.126456 17.576648  41.920128         90.687719          None             None 2021-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2020-12-31 00:00:00            001             4.370339 2.244840  7.484950       0.86         0.86    800075000000            3.102183         None             None   315906000000           1.179282               None 0.886365            1.075085         39.706902 11.343759             None 0.995693           9.239350   11.343759     1.116928 18.983949 194.683748         91.274524          None             None 2020-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2019-12-31 00:00:00            001             1.948678 2.177296  6.930445       0.86         0.86    776002000000            7.016898         None             None   312224000000           4.887193               None 0.876034            0.789298         40.381468 12.473525             None 1.080192           0.795129   12.473525     1.222304 20.017918  89.499898         91.059271          None             None 2019-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2018-12-31 00:00:00            001             2.031763 2.034535  6.296045       0.82         0.82    725121000000            7.321351         None             None   297676000000           4.064688               None 0.835215            2.234977         41.196297 13.356210             None 1.106878          -0.000336   13.356210     1.272890 19.787172  99.863747         91.534578          None             None 2018-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2017-12-31 00:00:00            001             2.162880 1.895741  5.727846       0.79         0.79    675654000000            5.294375         None             None   286049000000           2.803245               None 0.802593            1.765696         42.544113 13.963002             None 1.139086           0.914780   13.963002     1.323239 21.168766 114.091532         91.792646          None             None 2017-01-01 00:00:00       12-31      HKD            0
01398.HK         01398               工商银行 10008224 2016-12-31 00:00:00            001             0.671203 1.800420  5.285261       0.77         0.77    641681000000           -4.045262         None             None   278249000000           0.403419               None 0.780707           -1.114784         43.496067 14.803530             None 1.200719           0.031277   14.803530     1.394237 23.170346  37.280362         91.792098          None             None 2016-01-01 00:00:00       12-31      HKD            0
        股票历史成绩数据
                            日期    开盘    收盘    最高    最低        成交量           成交额    振幅   涨跌幅   涨跌额   换手率     MA_10     MA_30  Signal  Position  Middle_Band  Std_Dev  Upper_Band  Lower_Band  MA_Signal  MA_Position  BB_Signal  BB_Position  Momentum  macd_dif  macd_signal  hist  Previous_High_20  Previous_Low_20  Signal2     MA_20     MA_50  residence   support       SAR  Rolling_Mean  Rolling_Std  Z_Score        RSI          K          D          J  Williams_R  ADX        +DI        -DI
0   2025-04-09  4.97  5.00  5.04  4.86  674956544  3.336451e+09  3.59 -0.20 -0.01  0.78  5.000000  5.000000       0       NaN          NaN      NaN         NaN         NaN          0          NaN          0          NaN       NaN       NaN          NaN   NaN               NaN              NaN        0  5.000000  5.000000        NaN       NaN       NaN           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
1   2025-04-10  5.00  5.09  5.12  4.95  490434000  2.485007e+09  3.40  1.80  0.09  0.57  5.045000  5.045000       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.045000  5.045000   5.172279  4.917721  4.860000           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
2   2025-04-11  5.10  5.23  5.28  5.05  327787744  1.701063e+09  4.52  2.75  0.14  0.38  5.106667  5.106667       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.106667  5.106667   5.338471  4.874862  4.865200           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
3   2025-04-14  5.29  5.32  5.34  5.25  206543155  1.095463e+09  1.72  1.72  0.09  0.24  5.160000  5.160000       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.160000  5.160000   5.445190  4.874810  4.881792           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
4   2025-04-15  5.32  5.32  5.35  5.27  234087564  1.242688e+09  1.50  0.00  0.00  0.27  5.192000  5.192000       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.192000  5.192000   5.477447  4.906553  4.909284           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
5   2025-04-16  5.30  5.27  5.36  5.25  247051158  1.306333e+09  2.07 -0.94 -0.05  0.28  5.205000  5.205000       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.205000  5.205000   5.468135  4.941865  4.944542           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
6   2025-04-17  5.28  5.35  5.35  5.26  185380413  9.865259e+08  1.71  1.52  0.08  0.21  5.225714  5.225714       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.225714  5.225714   5.489749  4.961680  4.986088           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
7   2025-04-22  5.35  5.37  5.41  5.32  282730384  1.514345e+09  1.68  0.37  0.02  0.33  5.243750  5.243750       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.243750  5.243750   5.508635  4.978865  5.023479           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
8   2025-04-23  5.45  5.40  5.45  5.35  197363976  1.062512e+09  1.86  0.56  0.03  0.23  5.261111  5.261111       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.261111  5.261111   5.529894  4.992328  5.069861           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
9   2025-04-24  5.36  5.44  5.45  5.36  158157697  8.569232e+08  1.67  0.74  0.04  0.18  5.279000  5.279000       0       0.0          NaN      NaN         NaN         NaN          0          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.279000  5.279000   5.556521  5.001479  5.123081           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
10  2025-04-25  5.46  5.47  5.49  5.43  184032287  1.006071e+09  1.10  0.55  0.03  0.21  5.326000  5.296364       0       0.0          NaN      NaN         NaN         NaN          1          1.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.296364  5.296364   5.583734  5.008993  5.168849           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
11  2025-04-28  5.50  5.52  5.58  5.46  210768862  1.165097e+09  2.19  0.91  0.05  0.24  5.369000  5.315000       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.315000  5.315000   5.617895  5.012105  5.220234           NaN          NaN      NaN        NaN        NaN        NaN        NaN         NaN  NaN        NaN        NaN
12  2025-04-29  5.57  5.48  5.60  5.46  254350581  1.405616e+09  2.54 -0.72 -0.04  0.29  5.394000  5.327692       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.327692  5.327692   5.631792  5.023592  5.284991           NaN          NaN      NaN        NaN  80.995671  89.248857  64.489300         NaN  NaN        NaN        NaN
13  2025-04-30  5.44  5.32  5.46  5.15  735205776  3.857510e+09  5.66 -2.92 -0.16  0.85  5.394000  5.327143       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.327143  5.327143   5.619342  5.034944  5.600000           NaN          NaN      NaN        NaN  61.770082  78.174443  28.961360  -37.837838  NaN        NaN        NaN
14  2025-05-02  5.31  5.33  5.34  5.25  163976879  8.700426e+08  1.69  0.19  0.01  0.19  5.395000  5.327333       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.327333  5.327333   5.608907  5.045760  5.600000           NaN          NaN      NaN  69.879518  47.830688  63.532147  16.427770  -41.538462  NaN  30.821338  18.162574
15  2025-05-06  5.27  5.35  5.39  5.27  181092526  9.685820e+08  2.25  0.38  0.02  0.21  5.403000  5.328750       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.328750  5.328750   5.601012  5.056488  5.591000           NaN          NaN      NaN  70.641373  40.740741  50.113837  21.994549  -45.454545  NaN  31.592958  16.870349
16  2025-05-07  5.46  5.40  5.52  5.40  249457607  1.360795e+09  2.24  0.93  0.05  0.29  5.408000  5.332941       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.332941  5.332941   5.598814  5.067069  5.582180           NaN          NaN      NaN  72.513174  46.666667  45.079365  49.841270  -44.444444  NaN  35.987254  15.218450
17  2025-05-08  5.39  5.42  5.47  5.39  156270836  8.487136e+08  1.48  0.37  0.02  0.18  5.413000  5.337778       0       0.0          NaN      NaN         NaN         NaN          1          0.0          0          0.0       NaN       NaN          NaN   NaN               NaN              NaN        0  5.337778  5.337778   5.598957  5.076599  5.573536           NaN          NaN      NaN  73.247902  53.333333  46.913580  66.172840  -40.000000  NaN  34.285878  15.089929
