你作为股票分析专家,请详细公司财务报表，揭示公司财务健康状况。采用资产负债表相关指标
                资产负债率：
                流动比率：
                速动比率：
                利润表相关指标
                毛利率：
                净利率：
                净资产收益率（ROE）：
                现金流量表相关指标
                经营活动现金流量净额：
                自由现金流量：
                市盈率法（P/E）
                市净率法（P/B）
                现金流折现法（DCF）等等科学方法，评估公司的财务健康状况和公司当前股票的估值状况，提供财务投资建议当前股票财务介绍:
        资产负债表:
                SECUCODE SECURITY_CODE SECURITY_NAME_ABBR REPORT_DATE REPORT_TYPE  REPORT STD_ITEM_CODE        AMOUNT    ITEM_NAME
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011001  2.810510e+08          利息收入
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011001  7.036700e+07          利息收入
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011001  8.330100e+07          利息收入
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004011002 -8.919300e+07          利息支出
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004011002 -1.649270e+08          利息支出
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011002 -2.509230e+08          利息支出
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011002 -1.554670e+08          利息支出
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011002 -1.085470e+08          利息支出
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011004  2.820300e+07       投资性减值准备
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004011005  1.754120e+08      其他收入(支出)
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004011005  1.326400e+08      其他收入(支出)
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011005  1.579440e+08      其他收入(支出)
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011005  1.041100e+07      其他收入(支出)
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011005  9.564100e+07      其他收入(支出)
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004011007 -6.871500e+07          汇兑损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004011007 -3.557500e+07          汇兑损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011007 -1.974500e+07          汇兑损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011007 -1.550400e+07          汇兑损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011007  4.171700e+07          汇兑损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004011097 -5.087100e+08      税前利润其他项目
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004011097 -1.434310e+08      税前利润其他项目
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011097  7.861090e+08      税前利润其他项目
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011097 -1.941830e+08      税前利润其他项目
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004011999 -1.400195e+09      持续经营税前利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004011999 -4.733008e+09      持续经营税前利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004011999 -7.403508e+09      持续经营税前利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004011999 -6.713450e+09      持续经营税前利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004011999 -3.000648e+09      持续经营税前利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004013001 -3.654400e+07           所得税
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004013001  7.870500e+07           所得税
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004013001  1.041450e+08           所得税
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004013001  9.528900e+07           所得税
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004013001  5.336900e+07           所得税
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004013003 -1.363651e+09       持续经营净利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004013003 -4.811713e+09       持续经营净利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004013003 -7.507653e+09       持续经营净利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004013003 -6.808739e+09       持续经营净利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004013003 -3.054017e+09       持续经营净利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004013999 -1.363651e+09           净利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004013999 -4.811713e+09           净利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004013999 -7.507653e+09           净利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004013999 -6.808739e+09           净利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004013999 -3.054017e+09           净利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004015001 -1.685100e+07        少数股东损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004015001  1.060800e+07        少数股东损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004015001 -1.064000e+07        少数股东损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004015001 -1.951100e+07        少数股东损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004015001 -4.231300e+07        少数股东损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004015096 -1.346800e+09   归属于普通股股东净利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004015096 -4.822321e+09   归属于普通股股东净利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004015096 -7.497013e+09   归属于普通股股东净利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004015096 -6.789228e+09   归属于普通股股东净利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004015096 -3.011704e+09   归属于普通股股东净利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004015999 -1.346800e+09   归属于母公司股东净利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004015999 -4.822321e+09   归属于母公司股东净利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004015999 -7.497013e+09   归属于母公司股东净利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004015999 -6.789228e+09   归属于母公司股东净利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004015999 -3.011704e+09   归属于母公司股东净利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017003 -3.230000e+00    基本每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017003 -1.167000e+01    基本每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017003 -1.899000e+01    基本每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017003 -1.787000e+01    基本每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017003 -8.710000e+00    基本每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017004 -3.230000e+00    摊薄每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017004 -1.167000e+01    摊薄每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017004 -1.899000e+01    摊薄每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017004 -1.787000e+01    摊薄每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017004 -8.710000e+00    摊薄每股收益-普通股
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017005 -3.230000e+00    基本每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017005 -1.167000e+01    基本每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017005 -1.899000e+01    基本每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017005 -1.787000e+01    基本每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017005 -8.710000e+00    基本每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017006 -3.230000e+00    摊薄每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017006 -1.167000e+01    摊薄每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017006 -1.899000e+01    摊薄每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017006 -1.787000e+01    摊薄每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017006 -8.710000e+00    摊薄每股收益-ADS
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017007  4.164703e+08  基本加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017007  4.132103e+08  基本加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017007  3.948636e+08  基本加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017007  3.798981e+08  基本加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017007  3.458160e+08  基本加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017008  4.164703e+08  摊薄加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017008  4.132103e+08  摊薄加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017008  3.948636e+08  摊薄加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017008  3.798981e+08  摊薄加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017008  3.458160e+08  摊薄加权平均股数-普通股
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017009  4.164703e+08  基本加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017009  4.132103e+08  基本加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017009  3.948636e+08  基本加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017009  3.798981e+08  基本加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017009  3.458160e+08  基本加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004017010  4.164703e+08  摊薄加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004017010  4.132103e+08  摊薄加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004017010  3.948636e+08  摊薄加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004017010  3.798981e+08  摊薄加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004017010  3.458160e+08  摊薄加权平均股数-ADS
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004019001 -1.292461e+09 本公司拥有人占全面收益总额
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004019001 -4.667954e+09 本公司拥有人占全面收益总额
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004019001 -7.159041e+09 本公司拥有人占全面收益总额
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004019001 -7.210219e+09 本公司拥有人占全面收益总额
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004019001 -3.336804e+09 本公司拥有人占全面收益总额
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004019002 -1.685100e+07  非控股权益占全面收益总额
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004019002  1.060800e+07  非控股权益占全面收益总额
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004019002 -1.064000e+07  非控股权益占全面收益总额
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004019002 -1.951100e+07  非控股权益占全面收益总额
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004019002 -4.231300e+07  非控股权益占全面收益总额
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004019096  5.433900e+07    其他全面收益其他项目
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004019096  1.543670e+08    其他全面收益其他项目
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004019096  3.379720e+08    其他全面收益其他项目
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004019096 -4.209910e+08    其他全面收益其他项目
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004019096 -3.251000e+08    其他全面收益其他项目
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004019097  5.433900e+07     其他全面收益合计项
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004019097  1.543670e+08     其他全面收益合计项
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004019097  3.379720e+08     其他全面收益合计项
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004019097 -4.209910e+08     其他全面收益合计项
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004019097 -3.251000e+08     其他全面收益合计项
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004019999 -1.309312e+09        全面收益总额
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004019999 -4.657346e+09        全面收益总额
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004019999 -7.169681e+09        全面收益总额
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004019999 -7.229730e+09        全面收益总额
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004019999 -3.379117e+09        全面收益总额
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY     004021999  2.811927e+10         非运算项目
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY     004021999  2.792335e+10         非运算项目
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY     004021999  3.121155e+10         非运算项目
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY     004021999  2.552838e+10         非运算项目
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY     004021999  1.528025e+10         非运算项目
        现金流量表
                SECUCODE SECURITY_CODE SECURITY_NAME_ABBR REPORT_DATE REPORT_TYPE  REPORT STD_ITEM_CODE       AMOUNT       ITEM_NAME
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001001  -1363651000             净利润
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001001  -4811713000             净利润
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001001  -7507653000             净利润
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001001  -6808739000             净利润
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001001  -3054017000             净利润
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001002   2512114000           折旧及摊销
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001002   2922985000           折旧及摊销
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001002   3614239000           折旧及摊销
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001002   2628934000           折旧及摊销
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001002   1837167000           折旧及摊销
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001003   1116212000        基于股票的补偿费
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001003   1132644000        基于股票的补偿费
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001003   1040683000        基于股票的补偿费
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001003    999817000        基于股票的补偿费
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001003    385898000        基于股票的补偿费
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001004    615001000           减值及拨备
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001004    273322000           减值及拨备
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001004    787282000           减值及拨备
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001004    305112000           减值及拨备
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001004    113383000           减值及拨备
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001005   -110118000           递延所得税
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001005    -25376000           递延所得税
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001005    -36495000           递延所得税
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001005    -21492000           递延所得税
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001005    -13466000           递延所得税
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001006     -7786000          资产处置损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001006     -3211000          资产处置损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001006   -177630000          资产处置损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001006       611000          资产处置损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001006            0          资产处置损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001007            0            投资损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001007     86680000            投资损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001007   -152153000            投资损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001007     27049000            投资损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001007            0            投资损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001008     22763000            重估盈余
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001008     66462000            重估盈余
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001008    251383000            重估盈余
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001008    200274000            重估盈余
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001008    -50641000            重估盈余
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001009     -2509000            汇兑损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001009       931000            汇兑损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001009      2277000            汇兑损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001009     -6592000            汇兑损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001009     -3018000            汇兑损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001011     40471000         权益性投资损益
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001011    112142000         权益性投资损益
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001011    211620000         权益性投资损益
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001011     37179000         权益性投资损益
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001011     50531000         权益性投资损益
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        001097     38629000      经营业务调整其他项目
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        001097     62598000      经营业务调整其他项目
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        001097   -792832000      经营业务调整其他项目
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        001097            0      经营业务调整其他项目
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        001097            0      经营业务调整其他项目
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003001    251244000         应收账款及票据
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003001   -262215000         应收账款及票据
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003001    -59866000         应收账款及票据
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003001   -429460000         应收账款及票据
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003001   -417237000         应收账款及票据
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003003    273362000      预付款项及其他应收款
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003003    342537000      预付款项及其他应收款
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003003   -556214000      预付款项及其他应收款
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003003  -1747744000      预付款项及其他应收款
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003003   -610592000      预付款项及其他应收款
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003005    -66910000         应收关联方款项
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003005     75273000         应收关联方款项
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003005    -74117000         应收关联方款项
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003005      8792000         应收关联方款项
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003005     17015000         应收关联方款项
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003006      -348000         应付关联方款项
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003006    -12007000         应付关联方款项
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003006    -21210000         应付关联方款项
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003006            0         应付关联方款项
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003006            0         应付关联方款项
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003007    615154000         应付账款及票据
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003007    -60458000         应付账款及票据
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003007     46862000         应付账款及票据
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003007   1056847000         应付账款及票据
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003007    816103000         应付账款及票据
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003008    380127000      预收款项及其他应付款
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003008   -182171000      预收款项及其他应付款
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003008    396113000      预收款项及其他应付款
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003008    254213000      预收款项及其他应付款
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003008    374442000      预收款项及其他应付款
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003009    848219000            递延收入
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003009    133902000            递延收入
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003009    173935000            递延收入
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003009    494551000            递延收入
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003009    734786000            递延收入
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003010     83682000            应付税项
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003010     29006000            应付税项
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003010    130684000            应付税项
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003010     77365000            应付税项
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003010     54381000            应付税项
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003011    779294000       预提费用及其他负债
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003011    341102000       预提费用及其他负债
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003011  -1026319000       预提费用及其他负债
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003011    319702000       预提费用及其他负债
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003011    651651000       预提费用及其他负债
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003097    -10096000        经营业务其他项目
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003097     44189000        经营业务其他项目
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003097   -161959000        经营业务其他项目
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003097    -43427000        经营业务其他项目
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003097   -133283000        经营业务其他项目
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        003999   6014854000   经营活动产生的现金流量净额
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        003999    266622000   经营活动产生的现金流量净额
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        003999  -3911370000   经营活动产生的现金流量净额
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        003999  -2647008000   经营活动产生的现金流量净额
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        003999    753103000   经营活动产生的现金流量净额
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        005001   1652786000        存款增加(减少)
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        005001   -271119000        存款增加(减少)
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        005001   3664941000        存款增加(减少)
  BILI.O          BILI               哔哩哔哩  2021-12-31          年报 2021/FY        005001  -3042297000        存款增加(减少)
  BILI.O          BILI               哔哩哔哩  2020-12-31          年报 2020/FY        005001  -3236923000        存款增加(减少)
  BILI.O          BILI               哔哩哔哩  2024-12-31          年报 2024/FY        005002   -465367000          购买固定资产
  BILI.O          BILI               哔哩哔哩  2023-12-31          年报 2023/FY        005002   -181897000          购买固定资产
  BILI.O          BILI               哔哩哔哩  2022-12-31          年报 2022/FY        005002   -760427000          购买固定资产
